Tournament ID,Tournament City,Surface,draw_size,Tournament Level,Tournament Date,year,Latitude,Longitude,Level Weight,Month Name,Month Number,Draw Weight,Draw Size
2023-M-ITF-TUR-01A-2023,"Antalya, Turkey",Clay,32,Futures,2023-01-09,2023,36.8865728,30.7030242,1,January,1,32,32 Draw
2023-M-ITF-TUR-02A-2023,"Antalya, Turkey",Clay,32,Futures,2023-01-16,2023,36.8865728,30.7030242,1,January,1,32,32 Draw
2023-M-ITF-TUR-03A-2023,"Antalya, Turkey",Clay,32,Futures,2023-01-23,2023,36.8865728,30.7030242,1,January,1,32,32 Draw
2023-M-ITF-TUR-04A-2023,"Antalya, Turkey",Clay,32,Futures,2023-01-30,2023,36.8865728,30.7030242,1,January,1,32,32 Draw
2023-M-ITF-TUR-07A-2023,"Antalya, Turkey",Clay,32,Futures,2023-02-20,2023,36.8865728,30.7030242,1,February,2,32,32 Draw
2023-M-ITF-TUR-08A-2023,"Antalya, Turkey",Clay,32,Futures,2023-02-27,2023,36.8865728,30.7030242,1,February,2,32,32 Draw
2023-M-ITF-TUR-09A-2023,"Antalya, Turkey",Clay,32,Futures,2023-03-06,2023,36.8865728,30.7030242,1,March,3,32,32 Draw
2023-M-ITF-TUR-10A-2023,"Antalya, Turkey",Clay,32,Futures,2023-03-13,2023,36.8865728,30.7030242,1,March,3,32,32 Draw
2023-M-ITF-TUR-11A-2023,"Antalya, Turkey",Clay,32,Futures,2023-03-20,2023,36.8865728,30.7030242,1,March,3,32,32 Draw
2023-M-ITF-TUR-12A-2023,"Antalya, Turkey",Clay,32,Futures,2023-03-27,2023,36.8865728,30.7030242,1,March,3,32,32 Draw
2023-M-ITF-TUR-13A-2023,"Antalya, Turkey",Clay,32,Futures,2023-04-03,2023,36.8865728,30.7030242,1,April,4,32,32 Draw
2023-M-ITF-TUR-14A-2023,"Antalya, Turkey",Clay,32,Futures,2023-04-10,2023,36.8865728,30.7030242,1,April,4,32,32 Draw
2023-M-ITF-TUR-15A-2023,"Antalya, Turkey",Clay,32,Futures,2023-04-17,2023,36.8865728,30.7030242,1,April,4,32,32 Draw
2023-M-ITF-TUR-16A-2023,"Antalya, Turkey",Clay,32,Futures,2023-04-24,2023,36.8865728,30.7030242,1,April,4,32,32 Draw
2023-M-ITF-TUR-17A-2023,"Antalya, Turkey",Clay,32,Futures,2023-05-01,2023,36.8865728,30.7030242,1,May,5,32,32 Draw
2023-M-ITF-TUR-18A-2023,"Antalya, Turkey",Clay,32,Futures,2023-05-08,2023,36.8865728,30.7030242,1,May,5,32,32 Draw
2023-M-ITF-TUR-19A-2023,"Antalya, Turkey",Clay,32,Futures,2023-05-15,2023,36.8865728,30.7030242,1,May,5,32,32 Draw
2023-M-ITF-TUR-20A-2023,"Bodrum, Turkey",Clay,32,Futures,2023-05-22,2023,37.0343987,27.430651,1,May,5,32,32 Draw
2023-M-ITF-TUR-23A-2023,"Antalya, Turkey",Clay,32,Futures,2023-11-06,2023,36.8865728,30.7030242,1,November,11,32,32 Draw
2023-M-ITF-TUR-24A-2023,"Antalya, Turkey",Clay,32,Futures,2023-11-13,2023,36.8865728,30.7030242,1,November,11,32,32 Draw
2023-M-ITF-TUR-25A-2023,"Antalya, Turkey",Clay,32,Futures,2023-11-20,2023,36.8865728,30.7030242,1,November,11,32,32 Draw
2023-M-ITF-TUR-26A-2023,"Antalya, Turkey",Clay,32,Futures,2023-11-27,2023,36.8865728,30.7030242,1,November,11,32,32 Draw
2023-M-ITF-TUR-27A-2023,"Antalya, Turkey",Clay,32,Futures,2023-12-04,2023,36.8865728,30.7030242,1,December,12,32,32 Draw
2023-M-ITF-TUR-28A-2023,"Antalya, Turkey",Clay,32,Futures,2023-12-11,2023,36.8865728,30.7030242,1,December,12,32,32 Draw
2023-M-ITF-TUR-29A-2023,"Antalya, Turkey",Clay,32,Futures,2023-12-18,2023,36.8865728,30.7030242,1,December,12,32,32 Draw
2023-M-ITF-URU-01A-2023,"Punta del Este, Uruguay",Clay,32,Futures,2023-09-18,2023,-34.9632342,-54.9439981,1,September,9,32,32 Draw
2023-M-ITF-USA-01A-2023,"Malibu CA, United States",Hard,32,Futures,2023-01-02,2023,34.035591,-118.689423,1,January,1,32,32 Draw
2023-M-ITF-USA-02A-2023,"Ithaca NY, United States",Hard,32,Futures,2023-01-16,2023,42.4420456,-76.4970754,1,January,1,32,32 Draw
2023-M-ITF-USA-03A-2023,"Edmond OK, United States",Hard,32,Futures,2023-01-23,2023,35.657971,-97.4801373,1,January,1,32,32 Draw
2023-M-ITF-USA-03B-2023,"Wesley Chapel FL, United States",Hard,32,Futures,2023-01-23,2023,28.1866014,-82.366121,1,January,1,32,32 Draw
2023-M-ITF-USA-04A-2023,"Palm Coast FL, United States",Clay,32,Futures,2023-02-06,2023,29.5541432,-81.2207673,1,February,2,32,32 Draw
2023-M-ITF-USA-05A-2023,"Weston FL, United States",Clay,32,Futures,2023-02-13,2023,33.5363407,-79.0416178,1,February,2,32,32 Draw
2023-M-ITF-USA-06A-2023,"Naples FL, United States",Clay,32,Futures,2023-02-20,2023,26.1542125,-81.7969548,1,February,2,32,32 Draw
2023-M-ITF-USA-07A-2023,"Naples FL, United States",Clay,32,Futures,2023-02-27,2023,26.1542125,-81.7969548,1,February,2,32,32 Draw
2023-M-ITF-USA-08A-2023,"Bakersfield CA, United States",Hard,32,Futures,2023-03-13,2023,35.3738712,-119.019463,1,March,3,32,32 Draw
2023-M-ITF-USA-09A-2023,"Calabasas CA, United States",Hard,32,Futures,2023-03-20,2023,34.1446643,-118.644097,1,March,3,32,32 Draw
2023-M-ITF-USA-10A-2023,"Sunrise FL, United States",Clay,32,Futures,2023-04-10,2023,26.1666888,-80.2787573,1,April,4,32,32 Draw
2023-M-ITF-USA-12A-2023,"Vero Beach FL, United States",Clay,32,Futures,2023-04-24,2023,27.6391177,-80.3979825,1,April,4,32,32 Draw
2023-M-ITF-USA-13A-2023,"Orange Park FL, United States",Clay,32,Futures,2023-05-01,2023,28.549571,-81.293689,1,May,5,32,32 Draw
2023-M-ITF-USA-14A-2023,"Pensacola FL, United States",Clay,32,Futures,2023-05-15,2023,30.4438233,-87.2156403,1,May,5,32,32 Draw
2023-M-ITF-USA-15A-2023,"Huntsville AL, United States",Clay,32,Futures,2023-05-22,2023,33.5562102,-86.8035923,1,May,5,32,32 Draw
2023-M-ITF-USA-16A-2023,"Rancho Santa Fe CA, United States",Hard,32,Futures,2023-05-29,2023,33.0184574,-117.2026633,1,May,5,32,32 Draw
2023-M-ITF-USA-17A-2023,"San Diego, United States",Hard,32,Futures,2023-06-05,2023,32.7174202,-117.162772,1,June,6,32,32 Draw
2023-M-ITF-USA-18A-2023,"San Diego, United States",Hard,32,Futures,2023-06-12,2023,32.7174202,-117.162772,1,June,6,32,32 Draw
2023-M-ITF-USA-19A-2023,"Wichita, United States",Hard,32,Futures,2023-06-12,2023,37.6922361,-97.3375448,1,June,6,32,32 Draw
2023-M-ITF-USA-20A-2023,"Tulsa, United States",Hard,32,Futures,2023-06-19,2023,36.1563122,-95.9927516,1,June,6,32,32 Draw
2023-M-ITF-USA-21A-2023,"Los Angeles, United States",Hard,32,Futures,2023-06-19,2023,34.0536909,-118.242766,1,June,6,32,32 Draw
2023-M-ITF-USA-22A-2023,"South Bend, United States",Hard,32,Futures,2023-06-19,2023,41.6833813,-86.2500066,1,June,6,32,32 Draw
2023-M-ITF-USA-23A-2023,"Irvine, United States",Hard,32,Futures,2023-06-26,2023,33.6856969,-117.825981,1,June,6,32,32 Draw
2023-M-ITF-USA-33A-2023,"Champaign IL, United States",Hard,32,Futures,2023-09-11,2023,39.8937537,-87.9377898,1,September,9,32,32 Draw
2023-M-ITF-USA-35A-2023,"Albuquerque NM, United States",Hard,32,Futures,2023-09-25,2023,35.0475266,-106.6235395,1,September,9,32,32 Draw
2023-M-ITF-USA-36A-2023,"Ithaca NY, United States",Hard,32,Futures,2023-10-02,2023,42.4420456,-76.4970754,1,October,10,32,32 Draw
2023-M-ITF-USA-37A-2023,"Las Vegas NV, United States",Hard,32,Futures,2023-10-16,2023,36.1665796,-115.1505609,1,October,10,32,32 Draw
2023-M-ITF-USA-38A-2023,"Harlingen TX, United States",Hard,32,Futures,2023-10-23,2023,26.1907543,-97.6960599,1,October,10,32,32 Draw
2023-M-ITF-USA-39A-2023,"Norman OK, United States",Hard,32,Futures,2023-10-23,2023,35.2205427,-97.4953397,1,October,10,32,32 Draw
2023-M-ITF-USA-40A-2023,"Tallahassee FL, United States",Hard,32,Futures,2023-10-23,2023,30.4387238,-84.3203972,1,October,10,32,32 Draw
2023-M-ITF-USA-41A-2023,"Fayetteville AR, United States",Hard,32,Futures,2023-10-30,2023,36.1207807,-94.1370087,1,October,10,32,32 Draw
2023-M-ITF-USA-42A-2023,"Austin TX, United States",Hard,32,Futures,2023-11-06,2023,30.268082,-97.7483738,1,November,11,32,32 Draw
2023-M-ITF-USA-43A-2023,"Winston-Salem NC, United States",Hard,32,Futures,2023-11-06,2023,36.0962368,-80.2460992,1,November,11,32,32 Draw
2023-M-ITF-USA-44A-2023,"Columbus OH, United States",Hard,32,Futures,2023-11-13,2023,40.1246672,-83.0868282,1,November,11,32,32 Draw
2023-M-ITF-USA-45A-2023,"East Lansing MI, United States",Hard,32,Futures,2023-11-13,2023,42.7320307,-84.4721678,1,November,11,32,32 Draw
2023-M-ITF-USA-46A-2023,"Boca Raton FL, United States",Clay,32,Futures,2023-11-13,2023,26.367379,-80.1737932,1,November,11,32,32 Draw
2023-M-ITF-USA-32A-2023,"Southaven, United States",Hard,32,Futures,2023-08-07,2023,34.9873822,-90.0034862,1,August,8,32,32 Draw
2023-M-ITF-USA-24A-2023,"Lakewood, United States",Hard,32,Futures,2023-07-03,2023,39.7085736,-105.0846694,1,July,7,32,32 Draw
2023-M-ITF-USA-26A-2023,"Dallas, United States",Hard,32,Futures,2023-07-10,2023,32.7762719,-96.7968559,1,July,7,32,32 Draw
2023-M-ITF-USA-25A-2023,"Lakewood, United States",Hard,32,Futures,2023-07-10,2023,39.7085736,-105.0846694,1,July,7,32,32 Draw
2023-M-ITF-USA-27A-2023,"Champaign, United States",Hard,32,Futures,2023-07-17,2023,40.1164841,-88.2430932,1,July,7,32,32 Draw
2023-M-ITF-USA-28A-2023,"Rochester, United States",Hard,32,Futures,2023-07-17,2023,43.157285,-77.615214,1,July,7,32,32 Draw
2023-M-ITF-USA-29A-2023,"Edwardsville, United States",Hard,32,Futures,2023-07-24,2023,38.8114364,-89.953157,1,July,7,32,32 Draw
2023-M-ITF-USA-30A-2023,"Pittsburgh, United States",Clay,32,Futures,2023-07-24,2023,40.4406968,-80.0025666,1,July,7,32,32 Draw
2023-M-ITF-USA-31A-2023,"Decatur, United States",Hard,32,Futures,2023-07-31,2023,39.8454163,-88.9524151,1,July,7,32,32 Draw
2023-M-ITF-ITA-22A-2023,"Lesa, Italy",Clay,32,Futures,2023-08-21,2023,45.829644,8.5648573,1,August,8,32,32 Draw
2023-M-ITF-POL-04A-2023,"Poznan, Poland",Clay,32,Futures,2023-08-21,2023,52.4082663,16.9335199,1,August,8,32,32 Draw
2023-M-ITF-SWE-03A-2023,"Ystad, Sweden",Clay,32,Futures,2023-08-14,2023,55.4295203,13.8201171,1,August,8,32,32 Draw
2023-M-ITF-SUI-03A-2023,"Muttenz, Switzerland",Clay,32,Futures,2023-08-14,2023,47.525113,7.6477401,1,August,8,32,32 Draw
2023-M-ITF-POL-03A-2023,"Bielsko Biala, Poland",Clay,32,Futures,2023-08-14,2023,49.822118,19.0448936,1,August,8,32,32 Draw
2023-M-ITF-CHN-10A-2023,"Yinchuan, China",Hard,32,Futures,2023-08-14,2023,38.4871699,106.2266569,1,August,8,32,32 Draw
2023-M-ITF-INA-12A-2023,"Jakarta, Indonesia",Hard,32,Futures,2023-08-14,2023,-6.1754049,106.827168,1,August,8,32,32 Draw
2023-M-ITF-PER-02A-2023,"Trujillo, Peru",Clay,32,Futures,2023-08-14,2023,-8.1116778,-79.0287742,1,August,8,32,32 Draw
2023-M-ITF-ISR-04A-2023,"Herzlia, Israel",Hard,32,Futures,2023-08-07,2023,32.1656255,34.8469023,1,August,8,32,32 Draw
2023-M-ITF-POL-02A-2023,"Lodz, Poland",Clay,32,Futures,2023-08-07,2023,51.7728245,19.478486,1,August,8,32,32 Draw
2023-M-ITF-CRO-01B-2023,"Osijek, Croatia",Clay,32,Futures,2023-08-07,2023,45.5548793,18.6953685,1,August,8,32,32 Draw
2023-M-ITF-CHN-09A-2023,"Baotao, China",Clay,32,Futures,2023-08-07,2023,44.7250564,119.6063645,1,August,8,32,32 Draw
2023-M-ITF-INA-11A-2023,"Jakarta, Indonesia",Hard,32,Futures,2023-08-07,2023,-6.1754049,106.827168,1,August,8,32,32 Draw
2023-M-ITF-PER-01A-2023,"Arequipa, Peru",Clay,32,Futures,2023-08-07,2023,-16.3988667,-71.5369607,1,August,8,32,32 Draw
2023-M-ITF-ROU-07A-2023,"Pitesti, Romania",Clay,32,Futures,2023-07-31,2023,44.8572882,24.8721156,1,July,7,32,32 Draw
2023-M-ITF-CHN-08A-2023,"Anning, China",Clay,32,Futures,2023-07-31,2023,24.8377491,102.4026832,1,July,7,32,32 Draw
2023-M-ITF-BUL-03A-2023,"Sofia, Bulgaria",Clay,32,Futures,2023-07-03,2023,42.6977028,23.3217359,1,July,7,32,32 Draw
2023-M-ITF-TUN-31A-2023,"Monastir, Tunisia",Hard,32,Futures,2023-07-03,2023,35.7707582,10.8280511,1,July,7,32,32 Draw
2023-M-ITF-TUN-32A-2023,"Monastir, Tunisia",Hard,32,Futures,2023-07-10,2023,35.7707582,10.8280511,1,July,7,32,32 Draw
2023-M-ITF-GER-16A-2023,"Uslar, Germany",Clay,32,Futures,2023-07-17,2023,51.658901,9.6347785,1,July,7,32,32 Draw
2023-M-ITF-TUN-33A-2023,"Monastir, Tunisia",Hard,32,Futures,2023-07-17,2023,35.7707582,10.8280511,1,July,7,32,32 Draw
2023-M-ITF-GER-17A-2023,"Metzinger, Germany",Clay,32,Futures,2023-07-24,2023,48.7417244,9.1720691,1,July,7,32,32 Draw
2023-M-ITF-TUN-34A-2023,"Monastir, Tunisia",Hard,32,Futures,2023-07-24,2023,35.7707582,10.8280511,1,July,7,32,32 Draw
2023-M-ITF-SRB-11A-2023,"Novi Sad, Serbia",Clay,32,Futures,2023-07-24,2023,45.2551338,19.8451756,1,July,7,32,32 Draw
2023-M-ITF-ISR-03A-2023,"Raanana, Israel",Hard,32,Futures,2023-07-31,2023,32.1860244,34.8678359,1,July,7,32,32 Draw
2023-M-ITF-TUN-35A-2023,"Monastir, Tunisia",Hard,32,Futures,2023-07-31,2023,35.7707582,10.8280511,1,July,7,32,32 Draw
2023-M-ITF-SRB-12A-2023,"Novi Sad, Serbia",Clay,32,Futures,2023-07-31,2023,45.2551338,19.8451756,1,July,7,32,32 Draw
2023-M-ITF-GER-18A-2023,"Frankfurt am Main, Germany",Clay,32,Futures,2023-08-07,2023,50.1106444,8.6820917,1,August,8,32,32 Draw
2023-M-ITF-ITA-20A-2023,"Pescara, Italy",Clay,32,Futures,2023-08-07,2023,42.3102619,13.9575901,1,August,8,32,32 Draw
2023-M-ITF-BEL-04A-2023,"Eupen, Belgium",Clay,32,Futures,2023-08-07,2023,50.6305665,6.0312717,1,August,8,32,32 Draw
2023-M-ITF-TUN-36A-2023,"Monastir, Tunisia",Hard,32,Futures,2023-08-07,2023,35.7707582,10.8280511,1,August,8,32,32 Draw
2023-M-ITF-ROU-08A-2023,"Curtea de Arges, Romania",Clay,32,Futures,2023-08-07,2023,45.1469341,24.6779826,1,August,8,32,32 Draw
2023-M-ITF-GER-19A-2023,"Ueberlingen, Germany",Clay,32,Futures,2023-08-14,2023,47.7664456,9.1605106,1,August,8,32,32 Draw
2023-M-ITF-ROU-07B-2023,"Targu Jiu, Romania",Clay,32,Futures,2023-08-14,2023,45.0422947,23.2728118,1,August,8,32,32 Draw
2023-M-ITF-AUT-08A-2023,"Kottingbrunn, Austria",Clay,32,Futures,2023-08-14,2023,47.9513587,16.2285187,1,August,8,32,32 Draw
2023-M-ITF-TUN-37A-2023,"Monastir, Tunisia",Hard,32,Futures,2023-08-14,2023,35.7707582,10.8280511,1,August,8,32,32 Draw
2023-M-ITF-GER-20A-2023,"Trier, Germany",Clay,32,Futures,2023-08-21,2023,49.7596208,6.6441878,1,August,8,32,32 Draw
2023-M-ITF-BEL-06B-2023,"Huy, Belgium",Clay,32,Futures,2023-08-21,2023,50.5180856,5.2408138,1,August,8,32,32 Draw
2023-M-ITF-SUI-04A-2023,"Caslano, Switzerland",Clay,32,Futures,2023-08-21,2023,45.9708722,8.8836544,1,August,8,32,32 Draw
2023-M-ITF-THA-07A-2023,"Nakhon Si Thammarat, Thailand",Hard,32,Futures,2023-08-21,2023,8.6772337,99.7309635,1,August,8,32,32 Draw
2023-M-ITF-TUN-38A-2023,"Monastir, Tunisia",Hard,32,Futures,2023-08-21,2023,35.7707582,10.8280511,1,August,8,32,32 Draw
2023-M-ITF-KAZ-05A-2023,"Astana, Kazakhstan",Hard,32,Futures,2023-07-31,2023,51.1159933,71.4677059,1,July,7,32,32 Draw
2023-M-ITF-POR-08B-2023,"Castelo Branco, Portugal",Hard,32,Futures,2023-07-17,2023,39.9767583,-7.4460599,1,July,7,32,32 Draw
2023-M-ITF-POR-11B-2023,"Porto, Portugal",Hard,32,Futures,2023-07-24,2023,41.1502195,-8.6103497,1,July,7,32,32 Draw
2023-M-ITF-FRA-24A-2023,"Ajaccio, France",Hard,32,Futures,2023-07-03,2023,41.9263991,8.7376029,1,July,7,32,32 Draw
2023-M-ITF-ESP-31A-2023,"Getxo, Spain",Clay,32,Futures,2023-07-03,2023,43.3431164,-3.0078627,1,July,7,32,32 Draw
2023-M-ITF-ROU-05A-2023,"Brasov, Romania",Clay,32,Futures,2023-07-03,2023,45.6525105,25.6105654,1,July,7,32,32 Draw
2023-M-ITF-LUX-02A-2023,"Esch/Alzette, Luxembourg",Clay,32,Futures,2023-07-10,2023,49.5036259,5.9487155,1,July,7,32,32 Draw
2023-M-ITF-CAN-03A-2023,"Laval, Canada",Hard,32,Futures,2023-07-10,2023,45.5571125,-73.7211779,1,July,7,32,32 Draw
2023-M-ITF-ROU-06A-2023,"Bacau, Romania",Clay,32,Futures,2023-07-24,2023,46.5560493,26.9153557,1,July,7,32,32 Draw
2023-M-ITF-AUT-06A-2023,"Kramsach, Austria",Clay,32,Futures,2023-07-24,2023,47.4450519,11.8808259,1,July,7,32,32 Draw
2024-M-ITF-ANG-2024-001,"Luanda, Angola",Hard,32,Futures,2024-11-18,2024,-8.8272699,13.2439512,1,November,11,32,32 Draw
2024-M-ITF-ANG-2024-002,"Luanda, Angola",Hard,32,Futures,2024-11-25,2024,-8.8272699,13.2439512,1,November,11,32,32 Draw
2024-M-ITF-ARG-2024-001,"Tucuman, Argentina",Clay,32,Futures,2024-02-26,2024,-27.0448424,-65.3657954,1,February,2,32,32 Draw
2024-M-ITF-ARG-2024-002,"Bragado, Argentina",Clay,32,Futures,2024-03-25,2024,-35.1155766,-60.489771,1,March,3,32,32 Draw
2024-M-ITF-ARG-2024-004,"Villa Maria, Argentina",Clay,32,Futures,2024-02-19,2024,-32.4106245,-63.2435809,1,February,2,32,32 Draw
2024-M-ITF-ARG-2024-005,"Bragado, Argentina",Clay,32,Futures,2024-04-01,2024,-35.1155766,-60.489771,1,April,4,32,32 Draw
2024-M-ITF-ARG-2024-006,"Trelew, Argentina",Hard,32,Futures,2024-05-06,2024,-43.2531242,-65.3094407,1,May,5,32,32 Draw
2024-M-ITF-ARG-2024-007,"Neuquen, Argentina",Clay,32,Futures,2024-05-13,2024,-38.8502546,-69.832275,1,May,5,32,32 Draw
2024-M-ITF-ARG-2024-008,"Cordoba, Argentina",Clay,32,Futures,2024-09-02,2024,-31.4166867,-64.1834193,1,September,9,32,32 Draw
2024-M-ITF-ARG-2024-009,"Cordoba, Argentina",Clay,32,Futures,2024-09-09,2024,-31.4166867,-64.1834193,1,September,9,32,32 Draw
2024-M-ITF-ARG-2024-010,"Azul, Argentina",Clay,32,Futures,2024-11-18,2024,-36.777492,-59.863442,1,November,11,32,32 Draw
2024-M-ITF-ARG-2024-011,"Lujan, Argentina",Clay,32,Futures,2024-11-25,2024,-34.5661734,-59.1152598,1,November,11,32,32 Draw
2024-M-ITF-ARM-2024-001,"Tsaghkadzor, Armenia",Clay,32,Futures,2024-10-14,2024,40.5227052,44.6866319,1,October,10,32,32 Draw
2024-M-ITF-ARM-2024-002,"Tsaghkadzor, Armenia",Clay,32,Futures,2024-10-21,2024,40.5227052,44.6866319,1,October,10,32,32 Draw
2024-M-ITF-AUS-2024-001,"Traralgon, Australia",Hard,32,Futures,2024-02-19,2024,-38.1946636,146.5381646,1,February,2,32,32 Draw
2024-M-ITF-AUS-2024-002,"Traralgon, Australia",Hard,32,Futures,2024-02-26,2024,-38.1946636,146.5381646,1,February,2,32,32 Draw
2024-M-ITF-AUS-2024-003,"Mildura, Australia",Grass,32,Futures,2024-03-11,2024,-34.195274,142.1503146,1,March,3,32,32 Draw
2024-M-ITF-AUS-2024-004,"Swan Hill, Australia",Grass,32,Futures,2024-03-18,2024,-35.3390784,143.5588436,1,March,3,32,32 Draw
2024-M-ITF-AUS-2024-005,"Darwin, Australia",Hard,32,Futures,2024-09-09,2024,-12.46044,130.8410469,1,September,9,32,32 Draw
2024-M-ITF-AUS-2024-006,"Darwin, Australia",Hard,32,Futures,2024-09-16,2024,-12.46044,130.8410469,1,September,9,32,32 Draw
2024-M-ITF-AUS-2024-007,"Cairns, Australia",Hard,32,Futures,2024-09-30,2024,-16.9206657,145.7721854,1,September,9,32,32 Draw
2024-M-ITF-AUS-2024-008,"Cairns, Australia",Hard,32,Futures,2024-10-07,2024,-16.9206657,145.7721854,1,October,10,32,32 Draw
2024-M-ITF-AUS-2024-009,"Brisbane, Australia",Hard,32,Futures,2024-11-11,2024,-27.4689623,153.0235009,1,November,11,32,32 Draw
2024-M-ITF-AUS-2024-010,"Caloundra, Australia",Hard,32,Futures,2024-11-18,2024,-26.7981633,153.1354434,1,November,11,32,32 Draw
2024-M-ITF-AUS-2024-011,"Carrara, Australia",Hard,32,Futures,2024-11-25,2024,-28.02077,153.3683962,1,November,11,32,32 Draw
2024-M-ITF-AUT-2024-001,"Vienna, Austria",Clay,32,Futures,2024-08-26,2024,48.2083537,16.3725042,1,August,8,32,32 Draw
2024-M-ITF-AUT-2024-002,"Villach, Austria",Clay,32,Futures,2024-05-13,2024,46.6167284,13.8500268,1,May,5,32,32 Draw
2024-M-ITF-AUT-2024-003,"Ollersbach, Austria",Clay,32,Futures,2024-08-12,2024,48.1873864,15.8440588,1,August,8,32,32 Draw
2024-M-ITF-AUT-2024-005,"Telfs, Austria",Clay,32,Futures,2024-07-15,2024,47.3046511,11.071515,1,July,7,32,32 Draw
2024-M-ITF-AUT-2024-006,"Kramsach, Austria",Clay,32,Futures,2024-07-22,2024,47.4450519,11.8808259,1,July,7,32,32 Draw
2024-M-ITF-AUT-2024-007,"Kottingbrunn, Austria",Clay,32,Futures,2024-08-19,2024,47.9513587,16.2285187,1,August,8,32,32 Draw
2024-M-ITF-BEL-2024-001,"Duffel, Belgium",Clay,32,Futures,2024-06-17,2024,51.0957176,4.5061988,1,June,6,32,32 Draw
2024-M-ITF-BEL-2024-004,"Koksijde, Belgium",Clay,32,Futures,2024-08-12,2024,51.1187723,2.6349277,1,August,8,32,32 Draw
2024-M-ITF-BEL-2024-005,"Brussels, Belgium",Clay,32,Futures,2024-06-24,2024,50.8467372,4.352493,1,June,6,32,32 Draw
2024-M-ITF-BEL-2024-006,"Eupen, Belgium",Clay,32,Futures,2024-08-05,2024,50.6305665,6.0312717,1,August,8,32,32 Draw
2024-M-ITF-BEL-2024-007,"Lambermont, Belgium",Clay,32,Futures,2024-08-19,2024,50.8429244,4.3654807,1,August,8,32,32 Draw
2024-M-ITF-BIH-2024-001,"Doboj, Bosnia and Herzegovina",Clay,32,Futures,2024-05-06,2024,44.7324559,18.0850157,1,May,5,32,32 Draw
2024-M-ITF-BIH-2024-002,"Prijedor, Bosnia and Herzegovina",Clay,32,Futures,2024-05-13,2024,44.9801369,16.7123704,1,May,5,32,32 Draw
2024-M-ITF-BIH-2024-003,"Brcko, Bosnia and Herzegovina",Clay,32,Futures,2024-05-20,2024,44.8771222,18.8095022,1,May,5,32,32 Draw
2024-M-ITF-BIH-2024-004,"Kiseljak, Bosnia and Herzegovina",Clay,32,Futures,2024-05-27,2024,43.9431668,18.0774711,1,May,5,32,32 Draw
2024-M-ITF-BIH-2024-005,"Sarajevo, Bosnia and Herzegovina",Clay,32,Futures,2024-06-03,2024,43.8570713,18.4126147,1,June,6,32,32 Draw
2024-M-ITF-BRA-2024-001,"Feira de Santana, Brazil",Hard,32,Futures,2024-03-11,2024,-12.2578934,-38.9598047,1,March,3,32,32 Draw
2024-M-ITF-BRA-2024-002,"Recife, Brazil",Clay,32,Futures,2024-03-04,2024,-8.0584933,-34.8848193,1,March,3,32,32 Draw
2024-M-ITF-BRA-2024-004,"Maceio, Brazil",Clay,32,Futures,2024-03-18,2024,-9.6476843,-35.7339264,1,March,3,32,32 Draw
2024-M-ITF-BRA-2024-005,"Belem, Brazil",Hard,32,Futures,2024-08-19,2024,-1.45056,-48.4682453,1,August,8,32,32 Draw
2024-M-ITF-BRA-2024-006,"Belem, Brazil",Hard,32,Futures,2024-07-01,2024,-1.45056,-48.4682453,1,July,7,32,32 Draw
2024-M-ITF-BRA-2024-007,"Sao Paulo, Brazil",Clay,32,Futures,2024-07-08,2024,-23.5506507,-46.6333824,1,July,7,32,32 Draw
2024-M-ITF-BRA-2024-008,"Londrina, Brazil",Clay,32,Futures,2024-08-12,2024,-23.4761271,-51.1179013,1,August,8,32,32 Draw
2024-M-ITF-BRA-2024-009,"Lajeado, Brazil",Clay,32,Futures,2024-10-28,2024,-29.4671522,-51.9624046,1,October,10,32,32 Draw
2024-M-ITF-BRA-2024-010,"Recife, Brazil",Clay,32,Futures,2024-11-04,2024,-8.0584933,-34.8848193,1,November,11,32,32 Draw
2024-M-ITF-BRA-2024-011,"Sao Paulo, Brazil",Clay,32,Futures,2024-11-11,2024,-23.5506507,-46.6333824,1,November,11,32,32 Draw
2024-M-ITF-BUL-2024-001,"Sofia, Bulgaria",Clay,32,Futures,2024-08-12,2024,42.6977028,23.3217359,1,August,8,32,32 Draw
2024-M-ITF-CAN-2024-001,"Edmonton, Canada",Hard,32,Futures,2024-10-07,2024,53.5462055,-113.491241,1,October,10,32,32 Draw
2024-M-ITF-CAN-2024-002,"Laval, Canada",Hard,32,Futures,2024-07-01,2024,45.5571125,-73.7211779,1,July,7,32,32 Draw
2024-M-ITF-CAN-2024-003,"Saint-Augustin-de-Desmaures, Canada",Hard,32,Futures,2024-11-04,2024,46.743354,-71.4569733,1,November,11,32,32 Draw
2024-M-ITF-CGO-2024-001,"Brazzaville, Republic of the Congo",Clay,32,Futures,2024-07-29,2024,-4.2694407,15.2712256,1,July,7,32,32 Draw
2024-M-ITF-CGO-2024-002,"Brazzaville, Republic of the Congo",Clay,32,Futures,2024-08-05,2024,-4.2694407,15.2712256,1,August,8,32,32 Draw
2024-M-ITF-CHI-2024-001,"Quillota, Chile",Clay,32,Futures,2024-04-08,2024,-32.879997,-71.2473555,1,April,4,32,32 Draw
2024-M-ITF-CHI-2024-002,"Santiago, Chile",Clay,32,Futures,2024-04-15,2024,-33.4376995,-70.6510671,1,April,4,32,32 Draw
2024-M-ITF-CHI-2024-003,"Santiago, Chile",Clay,32,Futures,2024-11-25,2024,-33.4376995,-70.6510671,1,November,11,32,32 Draw
